modelo,marca,ano,quilometragem,potenciamotor,combustivel,cambio,direcao,cor,portas,finalplaca,vidroeletrico,travaeletrica,arcondicionado,direcaohidraulica,som,airbag,alarme,sensorre,camerare,blindado,valor
MITSUBISHI LANCER 2.0 16V 160CV AUT.,MITSUBISHI,2012,0,2,Flex,Automático,Hidráulica,Preto,4,2,1,1,1,1,1,1,1,0,0,0,37000
FORD FOCUS GHIA/ XR 2.0 /GHIA 2.0 16V FLEX 5P,FORD,2009,111673,2,Gasolina,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,1,0,0,30000
GM - CHEVROLET CORSA HAT. PREMIUM 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,2010,155000,1.4,Flex,Manual,Hidráulica,Cinza,4,5,1,1,1,1,1,0,1,1,0,0,24500
PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,2019,23000,1.6,Flex,Automático,Elétrica,Outra,4,6,1,1,1,0,1,1,1,1,1,0,63990
VW - VOLKSWAGEN SAVEIRO TROOPER 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,2010,157000,1.6,Flex,Manual,Hidráulica,Prata,2,0,1,1,1,1,1,0,1,1,0,0,37000
FIAT UNO WAY CELEB. 1.4 EVO FIRE FLEX 8V 5P,FIAT,2012,100000,1.4,Flex,Manual,Hidráulica,Cinza,4,0,1,1,1,1,0,0,0,0,0,0,20000
RENAULT MASTER 2.3 DCI EXECUTIVE LONGO 16L DIES,RENAULT,2016,0,2,Diesel,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,1,0,1,1,0,105000
GM - CHEVROLET ASTRA 2.0 8V/ CD 2.0 8V HATCHBACK 5P MEC,GM - CHEVROLET,2003,100000,2,Gasolina,Manual,Elétrica,Preto,2,5,1,1,1,1,1,0,0,0,0,0,15000
RENAULT DUSTER OROCH DYNA. 2.0 HI-FLEX 16V AUT.,RENAULT,2019,72000,2,Flex,Automático,Elétrica,Preto,4,1,1,1,1,0,1,1,1,1,1,0,77000
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,2014,13,1,Flex,Manual,Hidráulica,Outra,4,6,1,1,1,1,1,1,1,0,0,0,37000
GM - CHEVROLET ONIX SEDAN PLUS LTZ 1.0 12V TB FLEX AUT.,GM - CHEVROLET,2020,11000,1,Flex,Manual,Elétrica,Branco,4,5,1,1,1,0,1,1,1,1,1,0,73000
CITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5P,CITROEN,2011,1,1.4,Flex,Manual,Elétrica,Preto,4,3,1,1,1,1,1,0,1,1,0,0,20999
GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X2 CD DIES.AUT,GM - CHEVROLET,2013,149000,2,Diesel,Automático,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,0,0,0,78000
VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,1980,74000,1.3,Gasolina,Manual,Mecânica,Vermelho,2,1,0,1,0,0,1,0,1,0,0,0,15500
VW - VOLKSWAGEN UP! MOVE 1.0 T. FLEX 12V 3P,VW - VOLKSWAGEN,2015,90000,1,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,0,0,0,34500
JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,JEEP,2017,45000,2,Flex,Automático,Elétrica,Cinza,4,9,1,1,1,1,1,1,1,1,1,0,107000
FIAT UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,FIAT,2015,36000,1,Flex,Manual,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,1,0,0,35000
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,2013,96000,1.4,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,1,0,0,36500
VW - VOLKSWAGEN GOL (NOVO) 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2020,23000,1.6,Flex,Manual,Elétrica,Cinza,4,4,1,1,1,1,1,1,1,1,0,0,53200
JEEP COMPASS SPORT 2.0 4X2 FLEX 16V AUT.,JEEP,2021,3000,2,Flex,Automático,Elétrica,Prata,4,0,1,1,1,0,1,1,1,0,1,0,133000
FORD RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,FORD,2020,12000,3,Diesel,Automático,Elétrica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,210000
VW - VOLKSWAGEN GOLF SPORTLINE 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2010,96000,1.6,Flex,Manual,Elétrica,Prata,4,7,1,1,1,1,1,0,1,1,1,0,36000
GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,2018,12000,1.4,Flex,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,1,0,58500
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,2014,100000,1,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,1,0,0,35000
GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI  2P,GM - CHEVROLET,1998,429000,1,Gás Natural,Manual,Mecânica,Verde,2,9,0,0,0,0,0,0,0,0,0,0,5500
FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,2015,37000,2,Flex,Automático,Elétrica,Preto,4,8,1,1,1,0,1,1,1,1,1,0,55000
FIAT PALIO ELX 1.0 FIRE/30 ANOS F. FLEX 8V 4P,FIAT,2006,167000,1,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,0,0,1,0,0,0,19000
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,2017,42000,1,Flex,Manual,Elétrica,Prata,4,3,1,1,1,1,1,1,1,1,0,0,40000
TOYOTA COROLLA FIELDER SW 1.8/1.8 XEI FLEX AUT.,TOYOTA,2009,13000,1.8,Gasolina,Automático,Elétrica,Prata,4,0,1,1,1,1,1,1,0,1,0,0,45000
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 3P,GM - CHEVROLET,2001,165283,1,Gasolina,Manual,Mecânica,Prata,2,4,0,0,0,0,0,0,0,0,0,0,6600
FORD FIESTA S 1.0 8V FLEX 5P,FORD,2014,72000,1,Gasolina,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,0,0,0,27000
KIA MOTORS CERATO 1.6 16V MEC.,KIA MOTORS,2011,173000,1.6,Gasolina,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,1,0,0,33000
NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,NISSAN,2018,21000,1.6,Flex,Automático,Elétrica,Outra,4,0,1,1,1,0,1,1,1,1,1,0,85000
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,2009,110000,1,Flex,Manual,Mecânica,Prata,2,9,0,1,1,0,1,0,1,1,0,0,13500
FIAT ,FIAT,2007,131657,1,Flex,Manual,Mecânica,Azul,2,4,0,1,0,0,1,0,1,0,0,0,0
VW - VOLKSWAGEN FOX COMFORTLINE I MOTION 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,2015,70000,1.6,Gasolina,Manual,Elétrica,Branco,4,9,1,1,1,1,1,1,1,1,1,0,43000
FIAT UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P,FIAT,2014,86000,1,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,0,1,0,0,0,0,30500
HYUNDAI CRETA PULSE PLUS 1.6 16V FLEX AUT.,HYUNDAI,2018,34000,1.6,Flex,Automático,Elétrica,Branco,4,9,1,1,1,1,1,1,1,1,1,0,85300
HYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.,HYUNDAI,2017,55000,2,Flex,Automático,Elétrica,Branco,4,9,1,1,1,0,1,1,1,1,1,0,85000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2010,82000,1,Gasolina,Manual,Hidráulica,Prata,4,5,1,1,0,0,0,0,1,0,0,0,19000
CHERY QQ 1.0 LOOK FL 12V/1.0 12V FLEX 5P,CHERY,2018,30412,1,Flex,Manual,Hidráulica,Branco,4,2,1,1,1,1,1,1,0,0,0,0,28000
HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,2013,84000,1.6,Flex,Manual,Hidráulica,Vermelho,4,0,1,1,1,1,1,1,1,1,0,0,37000
GM - CHEVROLET CELTA SPIRIT 1.0 MPFI 8V FLEXPOWER 3P,GM - CHEVROLET,2011,54000,1,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,0,0,0,0,0,0,24000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2013,168482,1,Gasolina,Manual,Hidráulica,Prata,4,3,1,1,1,1,1,1,1,0,0,0,23000
HONDA CIVIC SEDAN EXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,2008,180000,1.8,Flex,Automático,Hidráulica,Preto,4,9,1,1,1,1,1,1,1,0,0,0,32000
GM - CHEVROLET S10 PICK-UP LTZ 2.5 FLEX 4X4 CD AUT.,GM - CHEVROLET,2020,23000,2,Flex,Automático,Assistida,Preto,4,3,1,1,1,1,1,1,1,1,1,0,159900
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,2018,61000,1.4,Flex,Manual,Elétrica,Vermelho,4,1,1,1,1,1,1,1,1,1,1,0,57000
VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,2017,110000,1,Flex,Manual,Elétrica,Branco,4,9,1,1,1,0,1,1,1,1,0,0,44000
HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,2013,60,1.6,Flex,Automático,Elétrica,Branco,4,9,0,0,0,0,0,0,0,0,0,0,45000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2008,120000,1,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,0,0,0,0,0,17500
FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,2015,97000,1.5,Flex,Manual,Elétrica,Branco,4,4,1,1,1,0,1,1,1,0,0,0,35000
VW - VOLKSWAGEN VIRTUS HIGHLINE 200 TSI 1.0 FLEX 12V AUT,VW - VOLKSWAGEN,2019,1,1,Flex,Automático,Elétrica,Prata,4,3,1,1,1,1,1,1,1,1,1,0,84990
FIAT GRAND SIENA ESSENCE 1.6 FLEX 16V,FIAT,2016,66500,1.6,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,43000
VW - VOLKSWAGEN ,VW - VOLKSWAGEN,2014,124000,1.6,Gasolina,Manual,Hidráulica,Cinza,4,2,1,1,1,1,1,1,1,1,0,0,36500
FIAT FREEMONT 2.4 16V 5P AUT.,FIAT,2014,135000,2,Gasolina,Automático,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,1,1,0,61900
VW - VOLKSWAGEN VOYAGE TREND 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2013,124000,1.6,Flex,Manual,Hidráulica,Cinza,4,7,1,1,1,1,0,1,0,0,0,0,32500
GM - CHEVROLET CRUZE LTZ 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,2017,82000,1.4,Flex,Automático,Elétrica,Cinza,4,6,1,1,1,1,1,1,1,1,1,0,79990
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,2014,72000,1.4,Flex,Manual,Hidráulica,Vermelho,4,6,1,1,1,1,1,1,1,0,0,0,35000
FORD RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,FORD,2019,29000,3,Diesel,Automático,Elétrica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,188000
FORD ,FORD,2009,21000,1,Flex,Manual,Hidráulica,Prata,2,1,1,1,1,1,1,0,1,0,0,0,14500
VW - VOLKSWAGEN GOL 1.6 MI PLUS TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2019,35000,1.6,Flex,Manual,Elétrica,Branco,4,5,1,1,1,1,1,1,1,1,1,0,49000
HYUNDAI I30 2.0 16V 145CV 5P AUT.,HYUNDAI,2010,150,2,Gasolina,Automático,Hidráulica,Prata,4,1,0,0,0,0,0,0,0,0,0,0,35900
FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,2007,150,1,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,0,0,1,0,0,0,17500
FIAT PALIO ATTRA. BEST SELLER 1.0 EVO FLEX 5P,FIAT,2013,122000,1,Flex,Manual,Hidráulica,Preto,4,1,0,1,1,1,0,1,0,0,0,0,29999
RENAULT EXPRESS,RENAULT,2015,90000,1,Flex,Manual,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,1,0,0,32800
FIAT PALIO WEEK. ATTRACTIVE 1.4 FIRE FLEX 8V,FIAT,2013,80100,1.4,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,0,1,1,1,0,0,29500
TOYOTA HILUX CD SR 4X2 2.7 16V/2.7 FLEX MEC.,TOYOTA,2009,179000,2,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,1,1,1,0,0,59999
GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,2008,180,1.4,Flex,Manual,Mecânica,Preto,4,0,1,1,1,0,1,0,1,0,0,0,17900
VW - VOLKSWAGEN GOL 1.8 MI 4P,VW - VOLKSWAGEN,1990,1284083,1.8,Gasolina,Manual,Mecânica,Cinza,2,9,0,0,0,0,0,0,0,0,0,0,4500
RENAULT LOGAN AUTHENTIQUE HI-FLEX 1.6 8V 4P,RENAULT,2017,50000,1.8,Flex,Manual,Hidráulica,Branco,4,7,0,0,0,0,0,0,0,0,0,0,43000
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,2011,168,1,Flex,Manual,Hidráulica,Cinza,4,9,0,1,1,1,1,0,0,0,0,0,19500
GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2009,140000,1,Gasolina,Manual,Mecânica,Prata,4,8,1,1,0,0,1,0,1,0,0,0,16200
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,2011,0,1.4,Flex,Manual,Hidráulica,Prata,4,2,1,1,1,1,1,0,1,1,0,0,22000
VW - VOLKSWAGEN GOL 1.0 PLUS 8V 2P,VW - VOLKSWAGEN,2004,10000,1,Gasolina,Manual,Assistida,Branco,2,3,0,0,0,0,1,0,0,0,0,0,5000
GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,2015,60000,1,Flex,Manual,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,0,0,0,35000
VW - VOLKSWAGEN SAVEIRO,VW - VOLKSWAGEN,2016,100000,1.6,Flex,Manual,Hidráulica,Branco,2,9,1,1,1,1,1,1,1,1,0,0,45000
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,2013,126000,1,Gasolina,Manual,Hidráulica,Preto,4,6,1,1,1,1,1,0,1,0,0,0,29000
VW - VOLKSWAGEN PARATI 1.6 MI PLUS TOTAL FLEX  8V 4P,VW - VOLKSWAGEN,1997,0,1.6,Gasolina,Manual,Hidráulica,Prata,2,6,1,1,1,1,1,0,1,0,0,0,8000
VW - VOLKSWAGEN VOYAGE COMFORTLINE  1.0 T.FLEX 8V 4P,VW - VOLKSWAGEN,2016,63000,1,Flex,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,1,1,1,0,0,39999
FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,2011,65000,1,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,0,0,0,42999
VW - VOLKSWAGEN AMAROK SE CD 2.0 16V TDI 4X4 DIESEL,VW - VOLKSWAGEN,2018,111258,2,Diesel,Manual,Hidráulica,Cinza,4,1,1,1,1,0,1,1,1,0,0,0,114990
FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,FORD,2017,150000,2,Diesel,Automático,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,0,0,125800
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,2016,20000,1.4,Flex,Manual,Elétrica,Branco,4,0,1,1,0,0,0,0,0,0,0,0,30000
VW - VOLKSWAGEN VOYAGE TRENDLINE 1.0 T.FLEX 12V 4P,VW - VOLKSWAGEN,2011,86000,1,Flex,Manual,Hidráulica,Cinza,4,3,1,1,1,1,0,0,1,1,0,0,26000
FORD ,FORD,2004,90,1,Gasolina,Manual,Hidráulica,Prata,4,3,1,1,1,1,0,0,1,0,0,0,11000
VW - VOLKSWAGEN ,VW - VOLKSWAGEN,2014,70000,1.6,Flex,Manual,Hidráulica,Amarelo,4,9,1,1,1,1,1,1,1,0,0,0,32000
FIAT UNO,FIAT,2020,35000,1,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,0,0,0,0,43000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2017,50000,2,Flex,Automático,Hidráulica,Prata,4,6,0,0,0,0,0,0,0,0,0,0,80000
GM - CHEVROLET CHEVETTE L / SL / SL/E / DL / SE 1.6,GM - CHEVROLET,1991,50300,1.6,Gasolina,Manual,Mecânica,Cinza,2,8,0,0,1,0,0,0,0,0,0,0,8300
FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P,FIAT,2011,190000,1,Flex,Manual,Mecânica,Branco,4,9,0,0,1,0,0,0,0,0,0,0,16000
FORD TERRITORY SEL 1.5 GTDI ECOBOOST AUT,FORD,2021,350,1.5,Gasolina,Automático,Elétrica,Branco,4,6,1,1,1,0,1,1,1,1,1,0,169990
FIAT SIENA,FIAT,2002,200000,1,Gasolina,Manual,Hidráulica,Verde,4,5,1,1,1,1,0,0,1,0,0,0,10000
CITROEN C4 VTR 2.0 16V 143CV,CITROEN,2009,103000,2,Gasolina,Manual,Hidráulica,Prata,2,6,1,1,1,1,1,1,1,1,0,0,22000
NISSAN FRONTIER SL CD 4X4 2.5TB DIESEL AUT,NISSAN,2014,115000,2,Diesel,Automático,Hidráulica,Preto,4,3,0,0,0,0,0,0,0,0,0,0,95000
GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,2016,88000,1.4,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,1,1,1,0,0,44500
FORD RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,FORD,2021,17600,3,Diesel,Automático,Elétrica,Cinza,4,7,1,1,1,0,1,1,1,1,1,0,205000
TOYOTA 2.0 XEI 16V FLEX 4P AUTOMATICO,TOYOTA,2019,36000,2,Flex,Automático,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,1,1,0,95000
FORD ECOSPORT FREESTYLE 1.5 12V FLEX 5P AUT.,FORD,2018,20000,1.5,Flex,Automático,Elétrica,Branco,4,8,1,1,1,0,1,1,1,1,1,0,73900
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,2012,0,1,Flex,Manual,Hidráulica,Cinza,4,9,1,1,1,1,1,1,1,1,0,0,25000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2018,65,2,Flex,Automático,Elétrica,Branco,4,8,1,1,1,1,1,1,1,1,1,0,94900
VW - VOLKSWAGEN GOL CITY (TREND)/TITAN 1.0 T. FLEX 8V 4P,VW - VOLKSWAGEN,2015,82000,1,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,0,0,0,33000
FIAT UNO MILLE SX YOUNG 1.0 IE,FIAT,1999,0,1,Gasolina,Manual,Mecânica,Branco,4,1,0,0,0,0,0,0,0,0,0,0,4000
FIAT STRADA 1.4 MPI FIRE FLEX 8V CE,FIAT,2014,149866,1.4,Flex,Manual,Hidráulica,Prata,2,7,1,1,1,1,1,1,0,0,0,0,42500
FIAT PUNTO ATTRACTIVE ITALIA 1.4 F.FLEX 8V 5P,FIAT,2016,93000,1.4,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,1,0,39500
FORD KA,FORD,2008,33,1.8,Gasolina,Manual,Hidráulica,Prata,2,3,0,0,1,1,0,0,1,1,0,0,0
VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,2011,220,1.6,Flex,Manual,Hidráulica,Prata,2,3,1,1,0,1,1,0,0,0,0,0,26900
HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,2016,104000,1.8,Flex,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,80000
AUDI A3 SED.1.8/1.8 AMBIT.16V TB FSI S-TRONIC,AUDI,2015,79000,1.8,Gasolina,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,83800
GM - CHEVROLET CLASSIC ADVANTAGE 1.0 VHC FLEXPOWER 4P,GM - CHEVROLET,2008,160000,1,Flex,Manual,Hidráulica,Vermelho,4,8,0,1,1,1,1,0,1,0,0,0,14000
FORD FIESTA SED. SUPERCHARGER 1.0 8V 4P,FORD,2006,1,1,Gasolina,Manual,Mecânica,Prata,4,7,0,0,0,0,1,0,1,0,0,0,12500
KIA MOTORS SPORTAGE LX 2.0 16V/ 2.0 16V FLEX  AUT.,KIA MOTORS,2013,108,2,Flex,Automático,Elétrica,Branco,4,2,1,1,1,1,1,1,1,1,0,0,58000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2017,60000,1,Gasolina,Manual,Hidráulica,Branco,4,3,1,0,1,1,1,1,0,0,0,0,39000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2022,132,1,Flex,Manual,Hidráulica,Branco,4,2,1,1,1,1,1,1,0,0,0,0,56000
HYUNDAI HB20 FOR YOU 1.0 FLEX 12V 5P,HYUNDAI,2020,45000,1,Flex,Automático,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,1,1,0,45000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2014,95000,2,Flex,Automático,Elétrica,Preto,4,9,1,1,1,0,1,1,1,1,1,0,62000
GM - CHEVROLET CLASSIC ADVANTAGE 1.0 VHC FLEXPOWER 4P,GM - CHEVROLET,2001,0,1,Gasolina,Manual,Mecânica,Prata,4,4,0,0,0,0,0,0,0,0,0,0,6900
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,2014,78000,1,Flex,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,0,0,0,35000
FIAT STRADA FREEDOM 1.4 FLEX 8V CD,FIAT,2019,40000,1.4,Flex,Manual,Hidráulica,Cinza,4,7,1,1,1,1,1,1,1,0,0,0,67900
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2018,67000,2,Flex,Automático,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,0,1,0,81500
RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,2015,100000,1.6,Flex,Manual,Hidráulica,Azul,4,2,1,1,1,1,1,1,1,1,1,0,30000
VW - VOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,VW - VOLKSWAGEN,2013,123000,2,Diesel,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,95000
FIAT UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P,FIAT,2012,125000,1,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,0,1,1,0,0,23500
GM - CHEVROLET ASTRA COMFORT 2.0 MPFI FLEXPOWER 8V 5P,GM - CHEVROLET,2005,163193,2,Flex,Manual,Hidráulica,Outra,4,2,1,1,1,1,1,0,1,0,0,0,13700
FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,2008,120,1,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,0,1,1,1,0,18500
GM - CHEVROLET SILVERADO G. BLAZER DLX/ STD 4.2 DIES.TB,GM - CHEVROLET,1999,179000,4,Diesel,Manual,Hidráulica,Branco,4,0,1,1,1,1,0,0,1,0,0,0,51999
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 3P,GM - CHEVROLET,2003,174358,1,Gasolina,Manual,Mecânica,Preto,2,9,0,1,0,0,1,0,1,0,0,0,9000
GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,2008,165000,1.4,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,0,0,0,19000
FIAT STRADA ADVENTURE1.8/ 1.8 LOCKER FLEX CD,FIAT,2012,10000,1.8,Flex,Manual,Hidráulica,Preto,2,3,1,1,1,1,1,1,1,0,0,0,42000
NISSAN LIVINA 1.8 16V FLEX FUEL AUT.,NISSAN,2011,136000,1.8,Gasolina,Automático,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,1,0,0,27990
MERCEDES-BENZ ,MERCEDES-BENZ,1993,5000,2,Diesel,Manual,Mecânica,Vermelho,4,0,1,0,1,0,1,0,0,0,0,0,14000
FIAT STRADA FREEDOM 1.4 FLEX 8V CD,FIAT,2019,47000,1.4,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,1,1,0,76000
GM - CHEVROLET CORSA,GM - CHEVROLET,2009,108000,1,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,0,0,1,0,0,0,17500
CHERY ARRIZO 6 GSX 1.5 TURBO FLEX AUT,CHERY,2021,9000,2,Flex,Automático,Elétrica,Branco,4,5,1,1,1,1,1,1,1,1,1,0,108000
GM - CHEVROLET S10 PICK-UP LUXE 4.3 V6,GM - CHEVROLET,1999,1000000,4,Gás Natural,Manual,Hidráulica,Branco,4,0,1,1,1,1,0,0,0,0,0,0,13000
GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI  2P,GM - CHEVROLET,1994,13,1,Gasolina,Manual,Mecânica,Verde,2,9,1,0,0,0,0,0,0,0,0,0,4500
TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,TOYOTA,2013,140200,3,Diesel,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,80000
VW - VOLKSWAGEN PARATI 1.8 MI/ 1.8 MI PLUS,VW - VOLKSWAGEN,1992,0,1.8,Gás Natural,Manual,Mecânica,Branco,2,3,0,0,0,0,0,0,0,0,0,0,0
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,2019,92000,1,Flex,Manual,Elétrica,Prata,4,8,1,1,1,1,1,1,1,1,1,0,38000
GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,2009,144444,1.4,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,0,0,1,0,0,16000
HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,2014,149936,1.5,Flex,Automático,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,1,1,0,48900
